player_id,player,team,match_id,minutes,goals,assists,shots,sot,key_passes,big_chances_created,big_chances_missed,touches,passes,passes_acc,long_balls,long_balls_acc,crosses,crosses_acc,dribbles,dribbles_won,interceptions,clearances,tackles_won,tackles_total,aerial_won,ball_recovery,duel_won,duel_lost,blocked_shots,fouls,was_fouled,offsides,saves
975053,Alan Medina,Everton de Viña del Mar,15352968,90,0,0,5,1,0,0,0,49,23,20,2,2,1,0,1,0,0,1,2,3,1,0,5,9,0,5,1,1,0
1119679,Lucas Soto,Everton de Viña del Mar,15352968,29,0,0,1,0,2,0,0,25,20,17,1,0,2,1,0,0,0,0,1,2,1,4,3,1,0,0,0,0,0
1469553,Martín Cárcamo,Everton de Viña del Mar,15352968,20,0,0,0,0,0,0,0,6,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0
1020255,Braian Martínez,Everton de Viña del Mar,15352968,14,0,0,1,0,0,0,0,11,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2059827,Amaro Leon,Everton de Viña del Mar,15352968,13,0,0,0,0,0,0,0,7,4,3,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
386218,Diego Sánchez,Coquimbo Unido,15352969,90,0,0,0,0,0,0,0,43,35,19,24,8,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,6
986513,Dylan Escobar,Coquimbo Unido,15352969,90,0,0,0,0,0,0,0,35,16,13,3,2,1,1,0,0,1,1,2,2,1,2,3,6,1,1,0,0,0
1019924,Elvis Hernández,Coquimbo Unido,15352969,41,0,0,0,0,0,0,0,23,19,17,2,1,0,0,0,0,2,1,1,1,0,1,1,2,0,1,0,0,0
986451,Benjamín Gazzolo,Coquimbo Unido,15352969,90,0,0,2,0,0,0,0,43,21,18,6,4,0,0,1,0,2,9,2,2,5,1,8,5,2,1,1,0,0
1096735,Juan Cornejo,Coquimbo Unido,15352969,90,0,3,1,0,4,1,0,46,20,10,8,2,9,4,0,0,2,2,1,1,2,6,4,1,0,0,1,0,0
805408,Alejandro Camargo,Coquimbo Unido,15352969,60,0,0,2,1,0,0,0,33,20,15,4,1,0,0,0,0,3,2,2,2,2,3,4,3,0,2,0,0,0
974009,Sebastián Galani,Coquimbo Unido,15352969,90,0,0,2,1,2,0,1,41,22,19,1,0,1,0,4,1,1,2,1,1,2,1,5,5,0,2,1,0,0
852143,Luis Riveros,Coquimbo Unido,15352969,67,1,0,1,2,0,0,0,27,16,12,3,1,1,0,0,0,1,0,0,0,0,5,1,4,0,2,1,0,0
376740,Guido Vadalá,Coquimbo Unido,15352969,67,1,0,1,2,3,0,0,25,14,11,0,0,1,1,1,1,0,0,0,1,0,1,4,3,0,0,2,1,0
1836149,Dixon Pereira,Coquimbo Unido,15352969,44,0,0,1,0,0,0,0,11,4,3,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,2,0,0
39244,Lucas Pratto,Coquimbo Unido,15352969,60,0,0,1,0,0,0,0,26,18,8,0,0,0,0,0,0,0,0,0,1,4,3,6,6,0,1,1,0,0
889498,Manuel Fernández,Coquimbo Unido,15352969,46,1,0,1,2,0,0,0,14,9,6,4,2,0,0,0,0,0,3,0,0,3,0,3,5,0,1,0,0,0
981333,Dylan Glaby,Coquimbo Unido,15352969,30,0,0,0,0,0,0,0,8,6,5,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
1125880,Benjamín Chandía,Coquimbo Unido,15352969,30,0,0,2,0,0,0,0,16,9,8,0,0,0,0,1,0,0,0,1,1,0,1,2,4,0,3,1,0,0
974008,Sebastián Cabrera,Coquimbo Unido,15352969,23,0,0,0,0,0,0,0,12,8,6,1,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0
1643443,Nicolás Johansen,Coquimbo Unido,15352969,23,0,0,0,0,2,1,0,15,6,4,0,0,0,0,0,0,1,1,0,0,2,4,3,3,0,0,1,0,0
842274,Sebastián Pérez,Palestino,15352969,90,0,0,0,0,0,0,0,29,22,20,4,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2
1797934,Ian Garguez,Palestino,15352969,45,0,0,0,0,0,0,0,19,11,9,2,1,1,1,0,0,0,0,1,2,0,3,2,2,1,1,0,0,0
805305,José Bizama,Palestino,15352969,90,0,0,0,0,0,0,0,72,61,56,2,2,0,0,0,0,1,7,0,0,1,4,1,1,1,1,0,0,0
1116992,Antonio Ceza,Palestino,15352969,45,0,0,1,0,0,0,0,39,29,26,2,1,0,0,0,0,0,2,1,2,0,1,2,0,1,0,0,0,0
339711,Dilan Zúñiga,Palestino,15352969,90,0,0,1,0,1,1,0,95,62,55,7,5,1,0,1,1,2,5,1,2,2,6,7,1,0,1,2,0,0
334027,Julián Fernández,Palestino,15352969,90,0,0,0,0,0,0,0,85,68,59,13,7,1,0,0,0,1,1,2,3,1,4,6,4,2,1,2,1,0
230054,Bryan Carrasco,Palestino,15352969,71,0,0,0,0,1,0,0,24,14,9,1,0,1,1,0,0,0,1,0,0,1,1,2,6,0,1,1,0,0
1797930,Francisco Montes,Palestino,15352969,45,0,0,0,0,0,0,0,12,8,7,1,1,0,0,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0
116096,Sebastián Gallegos,Palestino,15352969,90,0,0,1,0,2,0,0,84,66,54,9,4,4,3,0,0,0,0,2,2,0,4,4,1,0,0,2,0,0
819017,Jonathan Benítez,Palestino,15352969,45,0,0,2,1,1,0,0,24,8,7,0,0,5,1,1,0,0,1,1,1,2,1,4,2,0,1,1,0,0
805150,Ronnie Fernández,Palestino,15352969,90,0,0,3,2,0,0,1,29,12,7,3,2,1,0,1,1,0,1,0,0,3,1,6,8,0,2,2,1,0
105971,Enzo Roco,Palestino,15352969,45,0,0,0,0,0,0,0,47,38,33,5,3,0,0,1,0,0,0,1,1,2,1,4,10,2,3,1,0,0
1017320,Jason León,Palestino,15352969,45,0,0,0,0,2,0,0,49,29,24,2,1,4,1,2,1,0,1,1,1,0,2,4,3,0,1,2,0,0
1125923,Gonzalo Tapia,Palestino,15352969,45,0,0,2,1,1,0,0,26,20,18,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0
883928,Nelson Da Silva,Palestino,15352969,45,1,0,4,4,2,0,1,19,11,6,0,0,1,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0
1985127,Ian Alegría,Palestino,15352969,19,0,1,0,0,1,1,0,13,6,3,0,0,2,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0
831242,Omar Carabalí,O'Higgins,15352970,90,0,0,0,0,0,0,0,32,22,21,6,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
1482408,Felipe Faúndez,O'Higgins,15352970,90,0,0,1,1,1,0,1,43,22,15,6,2,3,2,1,0,0,3,0,1,0,2,1,3,1,2,0,1,0
892450,Alan Robledo,O'Higgins,15352970,90,0,0,0,0,0,0,0,48,35,31,3,2,0,0,0,0,1,6,0,0,1,4,2,3,2,1,1,0,0
990283,Miguel Brizuela,O'Higgins,15352970,90,0,0,2,0,0,0,0,67,51,40,12,4,0,0,0,0,3,2,3,4,2,4,7,4,1,0,1,1,0
339699,Luis Pavez Munoz,O'Higgins,15352970,90,0,0,1,0,2,1,0,63,35,30,1,0,6,2,0,0,0,3,2,2,2,0,5,6,0,2,1,0,0
983528,Francisco González,O'Higgins,15352970,60,0,0,1,0,1,0,0,33,14,14,0,0,6,1,4,2,0,1,0,0,0,3,3,6,0,1,1,0,0
1177211,Felipe Ogaz,O'Higgins,15352970,76,0,0,0,0,0,0,0,40,31,27,1,0,0,0,0,0,0,0,2,3,0,4,6,3,0,0,3,0,0
844183,Juan Leiva,O'Higgins,15352970,90,0,0,1,0,0,0,0,46,35,30,3,2,0,0,1,0,0,0,1,4,0,5,4,4,0,0,0,0,0
942415,Bastián Yáñez,O'Higgins,15352970,76,0,0,0,0,2,0,0,35,16,12,2,0,8,1,2,1,0,0,2,3,0,3,5,1,0,0,1,0,0
789677,Martín Sarrafiore,O'Higgins,15352970,60,0,0,0,0,0,0,0,26,14,8,1,0,0,0,2,0,0,0,0,0,1,2,3,7,0,1,2,0,0
849177,Arnaldo Castillo,O'Higgins,15352970,79,0,0,1,0,0,0,0,22,15,11,1,1,0,0,0,0,0,1,0,0,5,1,7,3,0,3,2,0,0
1798260,Joaquín Tapia,O'Higgins,15352970,30,0,0,1,1,1,1,1,13,5,4,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0
126376,Bryan Rabello,O'Higgins,15352970,30,0,0,2,0,0,0,0,7,3,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
1485083,Benjamin Schamine,O'Higgins,15352970,14,0,0,0,0,0,0,0,22,18,16,3,2,1,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0,0
2038202,Rodrigo Godoy,O'Higgins,15352970,14,0,0,0,0,0,0,0,15,9,7,0,0,1,0,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0
923802,Thiago Vecino,O'Higgins,15352970,11,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
818874,Fernando de Paul,Colo-Colo,15352970,90,0,0,0,0,0,0,0,36,28,20,17,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
1022259,Jeyson Rojas,Colo-Colo,15352970,90,0,0,0,0,1,0,0,53,30,23,6,3,2,1,1,0,0,3,1,2,1,3,5,2,0,0,2,0,0
1014795,Jonathan Villagra,Colo-Colo,15352970,90,0,0,0,0,0,0,0,56,39,34,7,3,0,0,1,1,2,8,2,2,1,3,5,5,0,1,1,0,0
1015274,Joaquín Sosa,Colo-Colo,15352970,90,0,0,1,1,0,0,0,56,45,43,1,1,0,0,0,0,0,6,1,2,1,1,4,2,1,0,1,0,0
1176822,Diego Ulloa,Colo-Colo,15352970,90,0,0,0,0,0,0,0,45,29,25,0,0,2,0,1,0,0,4,0,0,1,4,4,5,0,3,3,0,0
18342,Arturo Vidal,Colo-Colo,15352970,79,0,0,2,0,0,0,0,74,64,58,5,3,0,0,0,0,1,0,2,3,3,2,8,6,0,2,2,0,0
1601711,Leandro Hernández,Colo-Colo,15352970,67,0,0,0,0,0,0,0,27,16,15,0,0,0,0,4,2,0,0,0,0,0,3,3,5,0,1,1,0,0
844224,Tomás Alarcón,Colo-Colo,15352970,89,0,0,0,0,3,0,0,71,56,50,4,2,6,1,2,1,0,1,0,0,2,3,3,9,0,4,0,0,0
870020,Víctor Felipe Méndez,Colo-Colo,15352970,90,0,0,1,0,3,0,0,72,55,48,1,1,0,0,3,1,0,1,1,2,1,4,4,4,0,0,0,0,0
340455,Claudio Aquino,Colo-Colo,15352970,79,1,0,4,2,1,0,0,71,50,40,4,3,0,0,1,1,1,0,2,3,0,8,4,2,0,1,0,0,0
792585,Maximiliano Romero,Colo-Colo,15352970,89,0,0,4,2,1,0,0,19,10,8,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0
1199243,Lautaro Pastrán,Colo-Colo,15352970,23,0,0,0,0,0,0,0,25,16,14,0,0,0,0,3,1,0,0,0,0,0,4,2,5,1,2,1,0,0
889502,Álvaro Madrid,Colo-Colo,15352970,11,0,0,0,0,0,0,0,7,5,3,3,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1482420,Francisco Marchant,Colo-Colo,15352970,11,0,0,0,0,0,0,0,11,5,2,2,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0
924858,Javier Méndez,Colo-Colo,15352970,12,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0
1997136,Yastin Cuevas,Colo-Colo,15352970,11,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47441,Nicola Pérez,Ñublense,15352971,90,0,0,0,0,0,0,0,25,17,16,9,8,0,0,0,0,0,2,0,0,2,5,2,0,0,0,1,0,0
819075,Osvaldo Bosso,Ñublense,15352971,90,0,0,1,0,0,0,0,61,50,45,8,5,0,0,0,0,0,3,1,1,2,3,4,1,0,0,1,0,0
973992,Diego Céspedes,Ñublense,15352971,90,0,0,1,0,0,0,0,54,46,37,11,4,0,0,0,0,0,3,1,1,3,0,4,3,0,1,0,0,0
1015675,Pablo Calderón,Ñublense,15352971,65,0,0,2,0,0,0,0,48,38,33,5,3,0,0,0,0,0,1,2,2,0,4,2,4,0,1,0,0,0
1125913,Diego Sanhueza,Ñublense,15352971,45,0,0,1,0,2,0,0,31,15,13,1,0,4,2,2,0,0,0,0,0,1,3,1,3,0,0,0,0,0
312376,Lorenzo Reyes,Ñublense,15352971,90,0,0,1,0,1,0,0,69,60,52,6,5,3,1,1,1,0,2,1,1,0,6,2,3,0,2,0,0,0
986676,Matías Plaza,Ñublense,15352971,70,0,0,2,0,5,0,0,51,28,26,1,1,12,5,0,0,2,0,1,1,0,3,2,6,0,3,1,0,0
986626,Jovany Campusano,Ñublense,15352971,90,0,0,0,0,1,0,0,64,45,38,6,2,2,1,1,1,0,1,1,1,2,4,6,2,0,0,2,0,0
584418,Gabriel Graciani,Ñublense,15352971,90,0,0,6,0,0,0,0,53,27,21,1,0,2,0,2,0,0,0,1,2,5,0,7,11,0,0,0,0,0
761426,Ignacio Jeraldino,Ñublense,15352971,80,1,0,3,3,0,0,0,18,11,7,0,0,0,0,0,0,0,0,0,0,2,2,2,5,0,0,0,1,0
1118269,Ignacio Tapia,Ñublense,15352971,65,0,0,1,0,3,0,0,42,23,17,2,1,3,1,4,2,0,0,0,1,1,3,4,6,0,0,0,1,0
951278,Manuel Rivera,Ñublense,15352971,45,0,0,1,0,0,0,0,41,32,27,7,4,2,1,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0
949422,Carlos Salomón,Ñublense,15352971,25,0,0,0,0,0,0,0,25,17,14,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,1,0,0,0
1197415,Alex Valdés,Ñublense,15352971,25,0,0,2,0,0,0,0,33,24,20,4,3,5,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0
962130,Fernando Ovelar,Ñublense,15352971,20,0,0,0,0,2,0,0,24,14,5,0,0,2,1,1,0,0,0,1,1,0,1,3,3,0,1,2,0,0
1518443,Franco Rami,Ñublense,15352971,10,0,0,2,1,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,0
874123,Matías Bórquez,Deportes Limache,15352971,90,0,0,0,0,0,0,0,30,22,13,15,6,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2
875564,Augusto Aguirre,Deportes Limache,15352971,90,0,0,0,0,0,0,0,41,26,20,9,5,0,0,0,0,3,5,1,1,1,4,3,2,1,0,1,0,0
33829,Alfonso Parot,Deportes Limache,15352971,90,0,0,0,0,0,0,0,49,33,25,9,4,0,0,1,0,0,7,3,3,4,0,7,4,2,0,0,0,0
980882,Yerko González,Deportes Limache,15352971,90,0,0,0,0,0,0,0,43,26,18,6,3,1,1,0,0,2,9,3,3,3,1,6,4,1,0,0,0,0
986599,Joaquín Montecinos,Deportes Limache,15352971,65,0,0,0,0,0,0,0,35,16,10,4,1,1,0,1,1,0,3,2,2,1,3,4,4,0,0,0,0,0
818974,César Pinares,Deportes Limache,15352971,82,0,0,1,0,0,0,0,44,31,23,3,0,0,0,0,0,0,0,1,2,0,6,6,2,2,0,4,0,0
874853,Ramón Martínez,Deportes Limache,15352971,90,0,0,0,0,0,0,0,46,27,21,2,1,0,0,1,0,1,3,1,1,4,4,6,7,0,2,2,0,0
1197239,Marcelo Flores,Deportes Limache,15352971,90,0,0,0,0,0,0,0,43,16,13,2,1,0,0,1,1,2,3,5,5,2,2,8,3,1,0,0,0,0
925992,Daniel Castro,Deportes Limache,15352971,89,0,1,0,0,1,1,0,25,16,11,2,1,2,0,0,0,0,0,0,0,0,3,1,3,0,1,1,0,0
988084,Gonzalo Sosa,Deportes Limache,15352971,90,1,0,1,2,1,1,0,37,22,12,0,0,0,0,2,1,0,6,0,0,8,2,9,5,1,1,0,0,0
818816,Jean Meneses,Deportes Limache,15352971,90,0,0,0,0,1,0,1,48,29,23,4,4,2,1,3,2,0,1,0,0,0,4,5,5,0,0,3,0,0
1199394,Axel Alfonzo,Deportes Limache,15352971,23,0,0,0,0,0,0,0,9,5,4,1,0,0,0,0,0,0,3,0,0,1,1,1,2,0,2,0,0,0
247073,César Fuentes,Deportes Limache,15352971,8,0,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
871813,Marcos Arturia,Deportes Limache,15352971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
842274,Sebastián Pérez,Palestino,15352972,90,0,0,0,0,0,0,0,44,38,31,13,6,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,2
1797934,Ian Garguez,Palestino,15352972,90,0,0,0,0,1,0,0,54,27,23,0,0,4,2,0,0,0,5,0,1,2,3,3,3,0,0,0,0,0
805305,José Bizama,Palestino,15352972,90,0,0,0,0,0,0,0,76,63,57,7,3,0,0,0,0,0,8,3,3,5,4,10,4,0,1,2,0,0
33943,Fernando Meza,Palestino,15352972,90,0,0,0,0,1,0,0,86,76,70,5,4,2,0,0,0,0,3,1,1,3,4,4,3,1,0,0,0,0
339711,Dilan Zúñiga,Palestino,15352972,90,0,0,1,0,2,0,0,58,36,29,3,1,3,1,1,1,1,5,0,0,1,0,3,1,0,1,1,0,0
334027,Julián Fernández,Palestino,15352972,90,0,0,0,0,1,0,0,72,60,48,11,3,0,0,0,0,2,2,0,0,2,5,2,3,1,1,0,0,0
230054,Bryan Carrasco,Palestino,15352972,80,0,0,2,1,0,0,1,20,12,11,0,0,0,0,1,0,0,0,2,2,1,1,3,3,0,1,0,0,0
116096,Sebastián Gallegos,Palestino,15352972,90,0,0,4,2,2,0,0,61,41,34,4,2,2,2,2,2,1,3,1,2,0,3,8,0,1,0,4,0,0
868786,Joe Abrigo,Palestino,15352972,45,0,1,1,0,1,1,0,21,15,13,2,1,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0
819017,Jonathan Benítez,Palestino,15352972,57,0,0,1,0,1,0,0,18,10,8,0,0,1,1,0,0,0,0,0,0,1,2,2,7,0,2,1,1,0
805150,Ronnie Fernández,Palestino,15352972,79,1,0,4,3,1,0,0,30,18,8,1,0,0,0,2,1,0,0,0,0,3,2,6,9,0,3,2,0,0
1125923,Gonzalo Tapia,Palestino,15352972,45,0,0,1,1,0,0,0,16,11,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1017320,Jason León,Palestino,15352972,33,0,0,1,1,1,0,0,36,28,24,1,0,3,0,2,2,0,0,0,0,0,2,3,2,0,1,1,0,0
883928,Nelson Da Silva,Palestino,15352972,11,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0
1386875,Dilan Salgado,Palestino,15352972,10,0,0,0,0,0,0,0,14,8,6,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
47441,Nicola Pérez,Ñublense,15352972,90,0,0,0,0,0,0,0,39,26,23,7,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6
1125913,Diego Sanhueza,Ñublense,15352972,90,0,0,0,0,1,0,0,37,24,20,4,2,1,1,1,0,0,1,0,0,0,2,1,4,0,0,1,0,0
1015675,Pablo Calderón,Ñublense,15352972,90,0,0,0,0,0,0,0,60,47,43,6,2,0,0,0,0,0,7,1,1,2,1,6,5,0,4,3,0,0
819075,Osvaldo Bosso,Ñublense,15352972,90,0,0,0,0,0,0,0,62,47,42,2,0,0,0,0,0,1,7,1,1,3,3,4,2,1,3,0,2,0
986626,Jovany Campusano,Ñublense,15352972,90,0,0,0,0,0,0,0,43,25,21,1,1,3,0,0,0,0,3,1,2,0,3,3,4,0,2,1,0,0
584418,Gabriel Graciani,Ñublense,15352972,58,0,0,1,1,1,0,0,18,12,6,0,0,3,1,0,0,0,0,1,1,1,1,2,3,0,1,0,0,0
312376,Lorenzo Reyes,Ñublense,15352972,90,0,0,1,0,0,0,0,58,46,37,1,1,0,0,1,1,1,2,1,3,0,7,6,2,0,1,2,0,0
951278,Manuel Rivera,Ñublense,15352972,59,0,0,0,0,1,0,0,27,19,14,3,1,0,0,0,0,1,0,1,2,0,2,2,3,0,0,0,0,0
1396682,Lucas Molina,Ñublense,15352972,59,0,0,1,1,0,0,0,22,7,4,0,0,7,2,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0
761426,Ignacio Jeraldino,Ñublense,15352972,77,1,0,2,2,0,0,0,12,5,3,1,0,0,0,0,0,0,1,0,0,1,1,2,4,0,0,1,2,0
986676,Matías Plaza,Ñublense,15352972,82,0,0,1,0,1,0,0,38,25,20,2,2,4,3,2,2,0,0,0,1,0,7,3,3,0,1,0,0,0
1118269,Ignacio Tapia,Ñublense,15352972,32,0,0,2,0,0,0,1,25,12,8,1,0,3,0,3,2,1,1,0,0,0,3,2,4,0,0,0,0,0
973992,Diego Céspedes,Ñublense,15352972,31,0,0,0,0,0,0,0,19,13,11,3,1,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0
1518443,Franco Rami,Ñublense,15352972,31,0,0,1,0,0,0,0,11,5,3,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,1,0,1,0
962130,Fernando Ovelar,Ñublense,15352972,13,0,0,0,0,1,0,0,11,6,3,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0
1981750,Daniel Saavedra,Ñublense,15352972,8,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0
920957,Rodrigo Odriozola,Huachipato,15352973,90,0,0,0,0,0,0,0,34,26,19,14,7,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1
247055,Nicolás Vargas,Huachipato,15352973,90,0,0,2,1,0,0,0,81,53,45,16,8,4,1,0,0,2,9,0,0,0,3,0,3,1,1,0,0,0
36995,Rafael Caroca,Huachipato,15352973,90,0,0,0,0,0,0,0,66,55,50,4,4,0,0,0,0,1,4,0,2,5,5,8,4,0,0,1,0,0
1836787,Benjamín Mellado,Huachipato,15352973,53,0,0,0,0,0,0,0,64,56,42,14,5,0,0,0,0,1,3,0,0,1,1,1,1,1,0,0,0,0
1108721,Maicol León,Huachipato,15352973,90,0,0,2,0,1,0,0,53,36,27,7,3,1,1,0,0,0,1,3,3,0,3,4,4,0,1,1,0,0
1656140,Javier Nicolás Cárcamo,Huachipato,15352973,45,0,0,1,0,0,0,0,33,26,20,3,1,1,1,1,0,0,1,0,0,0,2,0,5,0,2,0,0,0
1381958,Santiago Silva,Huachipato,15352973,53,0,0,0,0,1,0,0,44,34,31,2,2,1,1,0,0,0,3,0,0,0,4,2,0,0,0,2,0,0
1106831,José Ignacio Castro,Huachipato,15352973,44,0,0,2,1,0,0,0,30,13,10,1,0,1,0,1,1,0,0,0,0,0,1,3,3,0,0,2,0,0
1177673,Kevin Altez,Huachipato,15352973,79,0,0,4,2,2,0,0,49,29,27,2,2,0,0,4,0,3,0,1,2,1,4,4,9,0,1,1,0,0
940483,Maximiliano Rodríguez,Huachipato,15352973,90,0,0,2,1,2,0,0,31,17,11,0,0,1,0,1,1,0,0,1,1,2,3,6,5,0,1,2,0,0
851968,Cris Martínez,Huachipato,15352973,90,1,0,3,2,1,0,0,32,18,12,1,1,0,0,0,0,0,3,1,1,3,1,5,12,1,1,1,0,0
988078,Harold Antiñirre,Huachipato,15352973,46,0,0,1,0,0,0,0,26,16,11,3,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1017455,Ezequiel Cañete,Huachipato,15352973,45,0,0,1,0,0,0,0,28,19,18,2,1,3,0,1,0,0,0,0,1,0,3,1,7,0,3,0,0,0
249373,Claudio Sepúlveda,Huachipato,15352973,37,0,0,1,0,1,0,0,33,26,20,8,4,1,1,0,0,0,1,1,1,0,4,1,0,0,0,0,0,0
845174,Mario Briceño,Huachipato,15352973,37,0,0,2,0,1,0,0,13,7,6,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0
323439,Lionel Altamirano,Huachipato,15352973,11,1,0,1,2,0,0,0,7,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
842274,Sebastián Pérez,Palestino,15352973,90,0,0,0,0,0,0,0,37,25,16,15,8,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,5
1464931,Vicente Espinoza,Palestino,15352973,90,0,0,0,0,0,0,0,50,30,22,10,4,1,0,1,1,2,4,1,2,2,5,5,5,1,1,0,0,0
805305,José Bizama,Palestino,15352973,90,0,0,0,0,0,0,0,37,24,22,1,1,0,0,0,0,2,5,0,2,3,2,6,5,1,4,1,0,0
33943,Fernando Meza,Palestino,15352973,90,0,0,0,0,1,0,0,55,45,36,5,3,1,0,0,0,0,5,0,1,5,3,6,2,1,0,0,0,0
334027,Julián Fernández,Palestino,15352973,87,0,1,0,0,1,0,0,47,29,23,3,1,2,1,1,1,4,2,2,6,1,4,9,5,0,3,1,0,0
1797934,Ian Garguez,Palestino,15352973,68,0,0,0,0,2,0,0,32,18,14,3,2,1,0,1,1,0,2,2,2,1,2,5,1,1,1,1,0,0
116096,Sebastián Gallegos,Palestino,15352973,87,0,0,4,1,1,0,0,45,31,21,7,4,1,0,0,0,1,0,1,1,0,5,3,3,0,0,2,0,0
1017320,Jason León,Palestino,15352973,68,0,0,2,0,1,0,0,40,23,17,3,3,5,1,0,0,0,2,0,2,0,4,3,2,0,0,1,0,0
339711,Dilan Zúñiga,Palestino,15352973,90,0,0,1,0,0,0,0,55,31,26,7,4,5,0,3,1,1,1,1,2,1,3,6,3,0,1,2,0,0
1125923,Gonzalo Tapia,Palestino,15352973,68,0,0,1,0,0,0,0,23,14,11,1,1,0,0,1,0,0,0,0,0,1,3,2,3,0,1,1,0,0
883928,Nelson Da Silva,Palestino,15352973,90,1,0,2,2,1,0,0,28,16,11,0,0,0,0,0,0,0,3,0,0,5,0,6,7,0,1,1,0,0
819017,Jonathan Benítez,Palestino,15352973,22,0,0,0,0,1,0,0,15,12,10,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
230054,Bryan Carrasco,Palestino,15352973,22,0,0,1,0,0,0,0,18,11,8,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1797930,Francisco Montes,Palestino,15352973,22,0,0,0,0,0,0,0,25,20,16,6,4,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0
1064150,Nicolás Meza,Palestino,15352973,10,0,0,0,0,0,0,0,9,8,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2456021,Albert Gomez,Palestino,15352973,10,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1657110,Sebastián Mella,Huachipato,15352974,90,0,0,0,0,0,0,0,36,27,17,18,8,0,0,0,0,0,3,0,0,2,10,2,0,0,0,0,0,1
247055,Nicolás Vargas,Huachipato,15352974,84,0,1,0,0,1,0,0,61,42,34,14,9,4,1,0,0,2,3,0,0,0,5,2,2,0,0,2,0,0
36995,Rafael Caroca,Huachipato,15352974,90,0,0,1,1,0,0,1,38,23,23,2,2,0,0,0,0,2,7,0,0,2,4,2,3,0,1,0,0,0
