feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.9,108,0.1,balanced,1,0.4090909090909091,0.0,0.4155982905982906,0.0,0.4156418294349329,0.0,0.40887717298375603,0.0,1.4756515049320553,0.0,0.827955469498567,0.0,False
rolling_only,0.95,108,0.03,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.4150617283950617,0.0,0.40787878787878784,0.0,1.2306540503670762,0.0,0.7340772690651997,0.0,False
rolling_only,0.85,48,0.1,none,1,0.4318181818181818,0.0,0.43226495726495723,0.0,0.41501708495345824,0.0,0.4090206144156303,0.0,1.3244324058355492,0.0,0.7568495619857921,0.0,False
rolling_only,0.85,36,0.1,balanced,1,0.4090909090909091,0.0,0.41079059829059833,0.0,0.41238095238095235,0.0,0.40902597402597407,0.0,1.3144733356929348,0.0,0.7426804344311553,0.0,False
rolling_only,0.85,all,0.003,none,1,0.45454545454545453,0.0,0.4482905982905983,0.0,0.41185185185185186,0.0,0.4115151515151515,0.0,1.1048942466921454,0.0,0.6579079994108489,0.0,False
rolling_only,0.9,108,0.3,none,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.4116809116809117,0.0,0.4054001554001554,0.0,1.8977998273854746,0.0,0.8930147745361349,0.0,False
rolling_only,0.85,72,0.01,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.41158594491927825,0.0,0.40555555555555556,0.0,1.0901619565721838,0.0,0.6559072464899328,0.0,False
rolling_only,0.9,all,1.0,balanced,1,0.4090909090909091,0.0,0.4169871794871795,0.0,0.4107905982905982,0.0,0.40781614219114215,0.0,2.4019663948897385,0.0,1.0012145853808028,0.0,False
rolling_only,0.85,24,1.0,balanced,1,0.4090909090909091,0.0,0.41079059829059833,0.0,0.41063627730294394,0.0,0.4080808080808081,0.0,1.5391401712368193,0.0,0.8628329680558735,0.0,False
rolling_only,0.95,36,0.03,balanced,1,0.4090909090909091,0.0,0.4121794871794872,0.0,0.4105137395459976,0.0,0.40843923101987617,0.0,1.1351679086588602,0.0,0.684621415132506,0.0,False
rolling_only,0.9,108,0.3,balanced,1,0.4090909090909091,0.0,0.419017094017094,0.0,0.41045374378707705,0.0,0.40207267479994757,0.0,1.8491086927295164,0.0,0.9083605175327328,0.0,False
rolling_only,0.9,108,1.0,balanced,1,0.4090909090909091,0.0,0.419017094017094,0.0,0.41045374378707705,0.0,0.40207267479994757,0.0,2.396188624329298,0.0,0.9779412915050958,0.0,False
rolling_only,0.9,36,0.03,balanced,1,0.4090909090909091,0.0,0.4087606837606838,0.0,0.41010101010101013,0.0,0.40950413223140497,0.0,1.1548140016330601,0.0,0.6905981073417022,0.0,False
rolling_only,0.9,160,1.0,balanced,1,0.4090909090909091,0.0,0.4121794871794872,0.0,0.40982043540441754,0.0,0.4084516706874883,0.0,2.276170474593819,0.0,0.9867497261886694,0.0,False
rolling_only,0.9,160,1.0,none,1,0.4090909090909091,0.0,0.4121794871794872,0.0,0.40982043540441754,0.0,0.4084516706874883,0.0,2.3288382890384085,0.0,0.9935517560227566,0.0,False
rolling_only,0.9,108,1.0,none,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.40913580246913583,0.0,0.4037037037037037,0.0,2.4726523087435806,0.0,0.9748855774466996,0.0,False
rolling_only,0.9,160,0.01,balanced,1,0.4090909090909091,0.0,0.4155982905982906,0.0,0.4089994173420202,0.0,0.4051489389364807,0.0,1.121140502539108,0.0,0.6851207633823925,0.0,False
rolling_only,0.85,160,0.1,balanced,1,0.4090909090909091,0.0,0.4169871794871795,0.0,0.4084291187739464,0.0,0.4043364681295716,0.0,1.4917379741172114,0.0,0.8351267145851659,0.0,False
rolling_only,0.95,72,0.003,none,1,0.5,0.0,0.49198717948717946,0.0,0.40819964349376114,0.0,0.4019202722411279,0.0,1.0646971062023376,0.0,0.6338811355699406,0.0,False
rolling_only,0.9,all,0.1,none,1,0.4090909090909091,0.0,0.4155982905982906,0.0,0.4081989247311828,0.0,0.40638746334310855,0.0,1.6815397222110897,0.0,0.8779738759616122,0.0,False
rolling_only,0.85,all,0.1,none,1,0.4090909090909091,0.0,0.4155982905982906,0.0,0.4081989247311828,0.0,0.40638746334310855,0.0,1.7581798150499126,0.0,0.9107651550112262,0.0,False
rolling_only,0.9,all,0.3,none,1,0.4090909090909091,0.0,0.4155982905982906,0.0,0.4081989247311828,0.0,0.40638746334310855,0.0,2.01132117798923,0.0,0.9455301886258421,0.0,False
rolling_only,0.9,72,1.0,balanced,1,0.4090909090909091,0.0,0.40598290598290593,0.0,0.4081192994236473,0.0,0.4074599020251195,0.0,2.312266869794035,0.0,0.9855407293075157,0.0,False
rolling_only,0.9,36,0.01,none,1,0.4772727272727273,0.0,0.4677350427350428,0.0,0.4075731741972151,0.0,0.4063783616213284,0.0,1.1033617193104386,0.0,0.6510869945921374,0.0,False
rolling_only,0.9,24,0.01,balanced,1,0.4090909090909091,0.0,0.41420940170940174,0.0,0.40684624017957355,0.0,0.40300734618916434,0.0,1.0597961761305097,0.0,0.6367957261766768,0.0,False
