source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,decimal_over_15,decimal_under_15,decimal_over_25,decimal_under_25,season_id,season_name
https://www.sofascore.com/rc-lens-olympique-de-marseille/QHsYH,2026-01-24,17:05,Olympique de Marseille,RC Lens,2.1,3.75,3.1,1.3636,1.7,1.25,1.4444,2.625,1.1429,5.5,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/nice-nantes/XHslI,2026-01-25,11:00,Nantes,Nice,2.75,3.4,2.55,1.5,1.4,1.3,1.6667,2.1,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/metz-olympique-lyonnais/ZHsbI,2026-01-25,13:15,Metz,Olympique Lyonnais,5.0,3.8,1.67,2.1,1.1818,1.25,1.75,2.0,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-angers/JIsvwc,2026-01-25,13:15,Paris FC,Angers,1.9,3.25,4.5,1.1818,1.9091,1.3333,1.95,1.8,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/rc-strasbourg-lille/THsjI,2026-01-25,16:45,Lille,RC Strasbourg,2.5,3.1,2.9,1.4,1.5,1.3636,1.8,1.95,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-rc-lens/YHsmI,2026-01-30,16:45,RC Lens,Le Havre,1.42,4.75,7.0,1.125,2.625,1.1818,1.75,2.0,1.2,4.5,1.6154,2.3,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-olympique-de-marseille/QHsvwc,2026-01-31,13:00,Paris FC,Olympique de Marseille,4.1,3.9,1.8,2.0,1.2222,1.2222,1.6667,2.1,1.2222,4.3333,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/lorient-nantes/XHsgI,2026-01-31,15:00,Lorient,Nantes,1.85,3.4,4.3333,1.2,1.9091,1.3,1.9091,1.9091,1.3333,3.4,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-as-monaco/dIsiI,2026-01-31,17:05,AS Monaco,Stade Rennais,1.95,3.9,3.5,1.2857,1.8,1.25,1.4444,2.625,1.1429,5.5,1.5,2.625,77356,Ligue 1 25/26
https://www.sofascore.com/olympique-lyonnais-lille/THsZH,2026-02-01,11:00,Olympique Lyonnais,Lille,2.25,3.5,3.1,1.3636,1.6154,1.2857,1.7,2.05,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-nice/lIspJ,2026-02-01,13:15,Nice,Stade Brestois,2.3,3.3,3.25,1.3333,1.5714,1.3333,1.6667,2.1,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/toulouse-auxerre/WHsGI,2026-02-01,13:15,Toulouse,Auxerre,1.75,3.6,5.0,1.1818,2.0,1.2857,2.0,1.75,1.3636,3.2,2.2,1.6667,77356,Ligue 1 25/26
https://www.sofascore.com/angers-metz/bIsJI,2026-02-01,13:15,Angers,Metz,2.2,3.2,3.4,1.2857,1.6667,1.3333,1.9091,1.9091,1.3636,3.2,2.2,1.6667,77356,Ligue 1 25/26
https://www.sofascore.com/rc-strasbourg-paris-saint-germain/UHsjI,2026-02-01,16:45,RC Strasbourg,Paris Saint-Germain,4.75,4.3333,1.65,2.25,1.1667,1.2,1.6154,2.2,1.1667,5.0,1.5714,2.375,77356,Ligue 1 25/26
https://www.sofascore.com/metz-lille/THsbI,2026-02-06,16:45,Metz,Lille,6.5,4.3333,1.5,2.375,1.1429,1.2,1.8,1.95,1.2222,4.3333,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-rc-lens/YHsiI,2026-02-07,13:00,RC Lens,Stade Rennais,1.55,4.3333,5.5,1.1429,2.3,1.2,1.5714,2.25,1.1429,5.5,1.5,2.625,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-lorient/gIspJ,2026-02-07,15:00,Stade Brestois,Lorient,2.38,3.0,3.3,1.3,1.5714,1.3636,1.8,1.95,1.3636,3.2,2.2,1.6667,77356,Ligue 1 25/26
https://www.sofascore.com/olympique-lyonnais-nantes/XHsZH,2026-02-07,17:05,Nantes,Olympique Lyonnais,4.75,3.8,1.73,2.05,1.1818,1.25,1.8,1.95,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/nice-as-monaco/dIslI,2026-02-08,11:00,Nice,AS Monaco,3.2,3.7,2.15,1.7,1.3333,1.25,1.4444,2.625,1.1667,5.0,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-rc-strasbourg/jIsmI,2026-02-08,13:15,Le Havre,RC Strasbourg,4.2,3.6,1.85,1.9091,1.2222,1.2857,1.8,1.95,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/angers-toulouse/GIsJI,2026-02-08,13:15,Angers,Toulouse,3.8,3.1,2.1,1.6667,1.2857,1.3636,1.95,1.8,1.4,3.0,2.3,1.6154,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-auxerre/WHsvwc,2026-02-08,13:15,Auxerre,Paris FC,2.5,3.3,2.88,1.4,1.5,1.3333,1.8,1.95,1.3636,3.2,2.1,1.7273,77356,Ligue 1 25/26
https://www.sofascore.com/paris-saint-germain-olympique-de-marseille/QHsUH,2026-02-08,16:45,Paris Saint-Germain,Olympique de Marseille,1.44,5.0,6.0,1.125,2.625,1.1667,1.5333,2.375,1.1111,6.5,1.4,3.0,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-paris-saint-germain/UHsiI,2026-02-13,15:00,Stade Rennais,Paris Saint-Germain,7.5,5.25,1.38,3.25,1.0833,1.1429,1.5714,2.25,1.1,7.0,1.3636,3.2,77356,Ligue 1 25/26
https://www.sofascore.com/as-monaco-nantes/XHsdI,2026-02-13,17:05,AS Monaco,Nantes,1.45,4.75,6.5,1.1,2.75,1.1818,1.7,2.05,1.1667,5.0,1.5333,2.5,77356,Ligue 1 25/26
https://www.sofascore.com/rc-strasbourg-olympique-de-marseille/QHsjI,2026-02-14,13:00,Olympique de Marseille,RC Strasbourg,1.91,3.8,3.6,1.2857,1.8333,1.25,1.5714,2.25,1.2,4.5,1.6154,2.3,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-lille/THspJ,2026-02-14,15:00,Lille,Stade Brestois,1.62,3.9,5.75,1.125,2.3,1.25,1.95,1.8,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-rc-lens/YHsvwc,2026-02-14,17:05,Paris FC,RC Lens,3.9,3.6,1.91,1.8333,1.25,1.2857,1.75,2.0,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
